 secu_abbr chi_name listed_state secu_code secu_market listed_sector hs_code
903 "泸 天 化" 四川泸天化股份有限公司 上市 000912 深圳证券交易所 主板 000912.SZ
904 钱江摩托 浙江钱江摩托股份有限公司 上市 000913 深圳证券交易所 主板 000913.SZ
905 华特达因 山东华特达因健康股份有限公司 上市 000915 深圳证券交易所 主板 000915.SZ
906 电广传媒 湖南电广传媒股份有限公司 上市 000917 深圳证券交易所 主板 000917.SZ
907 "嘉 凯 城" 嘉凯城集团股份有限公司 上市 000918 深圳证券交易所 主板 000918.SZ
908 金陵药业 金陵药业股份有限公司 上市 000919 深圳证券交易所 主板 000919.SZ
909 沃顿科技 沃顿科技股份有限公司 上市 000920 深圳证券交易所 主板 000920.SZ
910 海信家电 海信家电集团股份有限公司 上市 000921 深圳证券交易所 主板 000921.SZ
911 佳电股份 哈尔滨电气集团佳木斯电机股份有限公司 上市 000922 深圳证券交易所 主板 000922.SZ
912 河钢资源 河钢资源股份有限公司 上市 000923 深圳证券交易所 主板 000923.SZ
913 众合科技 浙江众合科技股份有限公司 上市 000925 深圳证券交易所 主板 000925.SZ
914 福星股份 湖北福星科技股份有限公司 上市 000926 深圳证券交易所 主板 000926.SZ
915 中国铁物 中国铁路物资股份有限公司 上市 000927 深圳证券交易所 主板 000927.SZ
916 中钢国际 中钢国际工程技术股份有限公司 上市 000928 深圳证券交易所 主板 000928.SZ
917 兰州黄河 兰州黄河企业股份有限公司 上市 000929 深圳证券交易所 主板 000929.SZ
918 中粮科技 中粮生物科技股份有限公司 上市 000930 深圳证券交易所 主板 000930.SZ
919 "中 关 村" 北京中关村科技发展(控股)股份有限公司 上市 000931 深圳证券交易所 主板 000931.SZ
920 华菱钢铁 湖南华菱钢铁股份有限公司 上市 000932 深圳证券交易所 主板 000932.SZ
921 神火股份 河南神火煤电股份有限公司 上市 000933 深圳证券交易所 主板 000933.SZ
922 四川双马 四川双马水泥股份有限公司 上市 000935 深圳证券交易所 主板 000935.SZ
923 华西股份 江苏华西村股份有限公司 上市 000936 深圳证券交易所 主板 000936.SZ
924 冀中能源 冀中能源股份有限公司 上市 000937 深圳证券交易所 主板 000937.SZ
925 紫光股份 紫光股份有限公司 上市 000938 深圳证券交易所 主板 000938.SZ
926 南天信息 云南南天电子信息产业股份有限公司 上市 000948 深圳证券交易所 主板 000948.SZ
927 新乡化纤 新乡化纤股份有限公司 上市 000949 深圳证券交易所 主板 000949.SZ
928 重药控股 重药控股股份有限公司 上市 000950 深圳证券交易所 主板 000950.SZ
929 中国重汽 中国重汽集团济南卡车股份有限公司 上市 000951 深圳证券交易所 主板 000951.SZ
930 广济药业 湖北广济药业股份有限公司 上市 000952 深圳证券交易所 主板 000952.SZ
931 河化股份 广西河池化工股份有限公司 上市 000953 深圳证券交易所 主板 000953.SZ
932 欣龙控股 欣龙控股(集团)股份有限公司 上市 000955 深圳证券交易所 主板 000955.SZ
933 中通客车 中通客车股份有限公司 上市 000957 深圳证券交易所 主板 000957.SZ
934 东方能源 国家电投集团东方新能源股份有限公司 上市 000958 深圳证券交易所 主板 000958.SZ
935 首钢股份 北京首钢股份有限公司 上市 000959 深圳证券交易所 主板 000959.SZ
936 锡业股份 云南锡业股份有限公司 上市 000960 深圳证券交易所 主板 000960.SZ
937 中南建设 江苏中南建设集团股份有限公司 上市 000961 深圳证券交易所 主板 000961.SZ
938 东方钽业 宁夏东方钽业股份有限公司 上市 000962 深圳证券交易所 主板 000962.SZ
939 华东医药 华东医药股份有限公司 上市 000963 深圳证券交易所 主板 000963.SZ
940 天保基建 天津天保基建股份有限公司 上市 000965 深圳证券交易所 主板 000965.SZ
941 长源电力 国家能源集团长源电力股份有限公司 上市 000966 深圳证券交易所 主板 000966.SZ
942 盈峰环境 盈峰环境科技集团股份有限公司 上市 000967 深圳证券交易所 主板 000967.SZ
943 蓝焰控股 山西蓝焰控股股份有限公司 上市 000968 深圳证券交易所 主板 000968.SZ
944 安泰科技 安泰科技股份有限公司 上市 000969 深圳证券交易所 主板 000969.SZ
945 中科三环 北京中科三环高技术股份有限公司 上市 000970 深圳证券交易所 主板 000970.SZ
946 "ST 高 升" 高升控股股份有限公司 上市 000971 深圳证券交易所 主板 000971.SZ
947 "*ST 中基" 中基健康产业股份有限公司 上市 000972 深圳证券交易所 主板 000972.SZ
948 东方银星 福建东方银星投资股份有限公司 上市 600753 上海证券交易所 主板 600753.SH
949 锦江酒店 上海锦江国际酒店股份有限公司 上市 600754 上海证券交易所 主板 600754.SH
950 厦门国贸 厦门国贸集团股份有限公司 上市 600755 上海证券交易所 主板 600755.SH
951 浪潮软件 浪潮软件股份有限公司 上市 600756 上海证券交易所 主板 600756.SH
952 长江传媒 长江出版传媒股份有限公司 上市 600757 上海证券交易所 主板 600757.SH
953 辽宁能源 辽宁能源煤电产业股份有限公司 上市 600758 上海证券交易所 主板 600758.SH
954 洲际油气 洲际油气股份有限公司 上市 600759 上海证券交易所 主板 600759.SH
955 中航沈飞 中航沈飞股份有限公司 上市 600760 上海证券交易所 主板 600760.SH
956 安徽合力 安徽合力股份有限公司 上市 600761 上海证券交易所 主板 600761.SH
957 通策医疗 通策医疗股份有限公司 上市 600763 上海证券交易所 主板 600763.SH
958 中国海防 中国船舶重工集团海洋防务与信息对抗股份有限公司 上市 600764 上海证券交易所 主板 600764.SH
959 中航重机 中航重机股份有限公司 上市 600765 上海证券交易所 主板 600765.SH
960 "*ST 园城" 烟台园城黄金股份有限公司 上市 600766 上海证券交易所 主板 600766.SH
961 运盛医疗 运盛(成都)医疗科技股份有限公司 上市 600767 上海证券交易所 主板 600767.SH
962 宁波富邦 宁波富邦精业集团股份有限公司 上市 600768 上海证券交易所 主板 600768.SH
963 祥龙电业 武汉祥龙电业股份有限公司 上市 600769 上海证券交易所 主板 600769.SH
964 综艺股份 江苏综艺股份有限公司 上市 600770 上海证券交易所 主板 600770.SH
965 "广 誉 远" 广誉远中药股份有限公司 上市 600771 上海证券交易所 主板 600771.SH
966 西藏城投 西藏城市发展投资股份有限公司 上市 600773 上海证券交易所 主板 600773.SH
967 汉商集团 汉商集团股份有限公司 上市 600774 上海证券交易所 主板 600774.SH
968 南京熊猫 南京熊猫电子股份有限公司 上市 600775 上海证券交易所 主板 600775.SH
969 东方通信 东方通信股份有限公司 上市 600776 上海证券交易所 主板 600776.SH
970 新潮能源 山东新潮能源股份有限公司 上市 600777 上海证券交易所 主板 600777.SH
971 友好集团 新疆友好(集团)股份有限公司 上市 600778 上海证券交易所 主板 600778.SH
972 "水 井 坊" 四川水井坊股份有限公司 上市 600779 上海证券交易所 主板 600779.SH
973 通宝能源 山西通宝能源股份有限公司 上市 600780 上海证券交易所 主板 600780.SH
974 "ST 辅 仁" 辅仁药业集团制药股份有限公司 上市 600781 上海证券交易所 主板 600781.SH
975 新钢股份 新余钢铁股份有限公司 上市 600782 上海证券交易所 主板 600782.SH
976 鲁信创投 鲁信创业投资集团股份有限公司 上市 600783 上海证券交易所 主板 600783.SH
977 鲁银投资 鲁银投资集团股份有限公司 上市 600784 上海证券交易所 主板 600784.SH
978 新华百货 银川新华百货商业集团股份有限公司 上市 600785 上海证券交易所 主板 600785.SH
979 中储股份 中储发展股份有限公司 上市 600787 上海证券交易所 主板 600787.SH
980 鲁抗医药 山东鲁抗医药股份有限公司 上市 600789 上海证券交易所 主板 600789.SH
981 "轻 纺 城" 浙江中国轻纺城集团股份有限公司 上市 600790 上海证券交易所 主板 600790.SH
982 京能置业 京能置业股份有限公司 上市 600791 上海证券交易所 主板 600791.SH
983 云煤能源 云南煤业能源股份有限公司 上市 600792 上海证券交易所 主板 600792.SH
984 宜宾纸业 宜宾纸业股份有限公司 上市 600793 上海证券交易所 主板 600793.SH
985 保税科技 张家港保税科技(集团)股份有限公司 上市 600794 上海证券交易所 主板 600794.SH
986 国电电力 国电电力发展股份有限公司 上市 600795 上海证券交易所 主板 600795.SH
987 钱江生化 浙江钱江生物化学股份有限公司 上市 600796 上海证券交易所 主板 600796.SH
988 浙大网新 浙大网新科技股份有限公司 上市 600797 上海证券交易所 主板 600797.SH
989 宁波海运 宁波海运股份有限公司 上市 600798 上海证券交易所 主板 600798.SH
990 渤海化学 天津渤海化学股份有限公司 上市 600800 上海证券交易所 主板 600800.SH
991 华新水泥 华新水泥股份有限公司 上市 600801 上海证券交易所 主板 600801.SH
992 福建水泥 福建水泥股份有限公司 上市 600802 上海证券交易所 主板 600802.SH
993 新奥股份 新奥天然气股份有限公司 上市 600803 上海证券交易所 主板 600803.SH
994 "鹏 博 士" 鹏博士电信传媒集团股份有限公司 上市 600804 上海证券交易所 主板 600804.SH
995 悦达投资 江苏悦达投资股份有限公司 上市 600805 上海证券交易所 主板 600805.SH
996 济南高新 济南高新发展股份有限公司 上市 600807 上海证券交易所 主板 600807.SH
997 马钢股份 马鞍山钢铁股份有限公司 上市 600808 上海证券交易所 主板 600808.SH
998 山西汾酒 山西杏花村汾酒厂股份有限公司 上市 600809 上海证券交易所 主板 600809.SH
999 神马股份 神马实业股份有限公司 上市 600810 上海证券交易所 主板 600810.SH
1000 东方集团 东方集团股份有限公司 上市 600811 上海证券交易所 主板 600811.SH
1001 华北制药 华北制药股份有限公司 上市 600812 上海证券交易所 主板 600812.SH
1002 杭州解百 杭州解百集团股份有限公司 上市 600814 上海证券交易所 主板 600814.SH
1003 厦工股份 厦门厦工机械股份有限公司 上市 600815 上海证券交易所 主板 600815.SH
1004 "ST 安 信" 安信信托股份有限公司 上市 600816 上海证券交易所 主板 600816.SH
1005 宇通重工 宇通重工股份有限公司 上市 600817 上海证券交易所 主板 600817.SH
1006 中路股份 中路股份有限公司 上市 600818 上海证券交易所 主板 600818.SH
1007 耀皮玻璃 上海耀皮玻璃集团股份有限公司 上市 600819 上海证券交易所 主板 600819.SH
1008 隧道股份 上海隧道工程股份有限公司 上市 600820 上海证券交易所 主板 600820.SH
1009 金开新能 金开新能源股份有限公司 上市 600821 上海证券交易所 主板 600821.SH
1010 上海物贸 上海物资贸易股份有限公司 上市 600822 上海证券交易所 主板 600822.SH
1011 世茂股份 上海世茂股份有限公司 上市 600823 上海证券交易所 主板 600823.SH
1012 益民集团 上海益民商业集团股份有限公司 上市 600824 上海证券交易所 主板 600824.SH
1013 新华传媒 上海新华传媒股份有限公司 上市 600825 上海证券交易所 主板 600825.SH
1014 兰生股份 东浩兰生会展集团股份有限公司 上市 600826 上海证券交易所 主板 600826.SH
1015 百联股份 上海百联集团股份有限公司 上市 600827 上海证券交易所 主板 600827.SH
1016 茂业商业 茂业商业股份有限公司 上市 600828 上海证券交易所 主板 600828.SH
1017 人民同泰 哈药集团人民同泰医药股份有限公司 上市 600829 上海证券交易所 主板 600829.SH
1018 香溢融通 香溢融通控股集团股份有限公司 上市 600830 上海证券交易所 主板 600830.SH
1019 广电网络 陕西广电网络传媒(集团)股份有限公司 上市 600831 上海证券交易所 主板 600831.SH
1020 第一医药 上海第一医药股份有限公司 上市 600833 上海证券交易所 主板 600833.SH
1021 中文传媒 中文天地出版传媒集团股份有限公司 上市 600373 上海证券交易所 主板 600373.SH
1022 汉马科技 汉马科技集团股份有限公司 上市 600375 上海证券交易所 主板 600375.SH
1023 首开股份 北京首都开发股份有限公司 上市 600376 上海证券交易所 主板 600376.SH
